"AnimalID","AnimalCode","OtherID","Sex","DOB","FirstDate","DOB_estimate","Age_yr","Age_class","Group_mb","StartDate_mb","EndDate_mb","Tenure_type","Mother","Father","ReliableData","Fate_probable","Comments"
"Tambacounda","Tam",NA,"M",NA,"2020-05-15","2016-05-15",NA,"adult","NH","2020-05-15","2023-03-03","MigrationGroup1",NA,NA,"No",NA,"Nickname was EarNotchGuy before he was named but the data should not be used because he was confused with Utrecht for some time. Like Utrecht he was only seen very rarely before August 2020 and was not very consistent after that until January 2021."
"Tanganika","Tang",NA,"F",NA,"2012-03-13","2012-03-13",NA,"adult","KB","2012-03-13","2015-10-22","BirthGroup",NA,NA,NA,"dead","Body not found, presumed dead"
"Tannie","Tann",NA,"F",NA,"2010-11-26","2010-11-26",NA,"adult","BD","2010-11-26","2010-12-24","BirthGroup",NA,NA,NA,NA,"Fate unknown - split gp?"
"Tastyflavours","Tas",NA,"M",NA,NA,NA,NA,NA,"LT","2019-12-04","2021-11-23","MigrationGroup1",NA,NA,NA,NA,NA
"Tasmania","Tas",NA,"M",NA,NA,"2014-11-01",NA,"adult","CR",NA,"2023-04-05","BirthGroup","Tonga",NA,"No",NA,"Born 2014"
"Tchakalaka","Tch",NA,"M",NA,"2021-05-11","2017-05-11",NA,"adult","NH","2022-06-02","Stillpresent","MigrationGroup2",NA,NA,NA,NA,"probably born in Iceland. "
"Tchakalaka","Tch",NA,"M",NA,"2021-05-11","2017-05-11",NA,"adult","AK","2021-05-11","2022-03-17","MigrationGroup1",NA,NA,NA,NA,"probably born in Iceland. "
"Teddibeer","Ted","Christmas","M","2014-11-12","2014-11-12","2014-11-12",8.42,"adult","LT","2022-06-11","Stillpresent","MigrationGroup2","Chiloe",NA,"Yes",NA,"seen on last day CR followed 2018/07/20. Think Christmas is Teddibeer in BD, tbc with DNA."
"Teddibeer","Ted","Christmas","M","2014-11-12","2014-11-12","2014-11-12",8.42,"adult","BD","2019-05-25","2022-05-19","MigrationGroup1","Chiloe",NA,"Yes",NA,"seen on last day CR followed 2018/07/20. Think Christmas is Teddibeer in BD, tbc with DNA."
"Teddibeer","Ted","Christmas","M","2014-11-12","2014-11-12","2014-11-12",8.42,"adult","CR","2014-11-12","2018-07-20","BirthGroup","Chiloe",NA,"Yes",NA,"seen on last day CR followed 2018/07/20. Think Christmas is Teddibeer in BD, tbc with DNA."
"Teddibeer","Ted","Blinky","M","2014-11-12","2014-11-12","2014-11-12",8.42,"adult","LT","2022-06-11","Stillpresent","MigrationGroup2","Chiloe",NA,"Yes",NA,"seen on last day CR followed 2018/07/20. Think Christmas is Teddibeer in BD, tbc with DNA."
"Teddibeer","Ted","Blinky","M","2014-11-12","2014-11-12","2014-11-12",8.42,"adult","BD","2019-05-25","2022-05-19","MigrationGroup1","Chiloe",NA,"Yes",NA,"seen on last day CR followed 2018/07/20. Think Christmas is Teddibeer in BD, tbc with DNA."
"Teddibeer","Ted","Blinky","M","2014-11-12","2014-11-12","2014-11-12",8.42,"adult","CR","2014-11-12","2018-07-20","BirthGroup","Chiloe",NA,"Yes",NA,"seen on last day CR followed 2018/07/20. Think Christmas is Teddibeer in BD, tbc with DNA."
"Tere","Tere","F10","F","2009-12-01","2014-05-30","2009-12-01",13.38,"adult","LT","2014-05-30","2015-03-10","BirthGroup",NA,NA,NA,NA,"Fate unknown"
"Tevere","Tev",NA,"M",NA,"2021-05-31","2017-05-31",NA,"adult","KB","2021-05-31","Stillpresent","MigrationGroup1",NA,NA,NA,NA,NA
"Thames","Tha",NA,"M",NA,"2014-11-19","2010-11-19",NA,"adult","KB","2014-11-19","2015-08-26","MigrationGroup1",NA,NA,NA,NA,NA
"Theodore","The",NA,"M",NA,"2011-08-09","2007-08-09",NA,"adult","AK","2012-04-17","2013-01-18","MigrationGroup2",NA,NA,NA,NA,"Seen 3 times in LT in June 2012, noted first time in LT logbook on 2011/08/09, seen once in AK in March 2012"
"Theodore","The",NA,"M",NA,"2011-08-09","2007-08-09",NA,"adult","LT","2011-08-09","2012-02-09","MigrationGroup1",NA,NA,NA,NA,"Seen 3 times in LT in June 2012, noted first time in LT logbook on 2011/08/09, seen once in AK in March 2012"
"Tiki","Tik",NA,"M",NA,"2021-11-30","2021-11-30",NA,"juvenile","CR","2021-11-30","2022-07-26","BirthGroup","Timber",NA,"No",NA,NA
"Timber","Timb",NA,"F","2017-10-16","2017-10-16","2017-10-16",5.49,"adult","CR","2017-10-16","2023-04-05","BirthGroup","Tortuga",NA,"Yes",NA,NA
"Tipies","Tipi",NA,"F",NA,"2011-04-26","2007-11-01",NA,"adult","BD","2011-04-26","2012-11-13","BirthGroup",NA,NA,NA,NA,"Born 2007. Formed new group Inbetweeners"
"Tipies","Tipi",NA,"F",NA,"2011-04-26","2007-11-01",NA,"adult","InBetweeners","2012-11-13","2013-01-31","GroupSplit",NA,NA,NA,NA,"Born 2007. Formed new group Inbetweeners"
"Tirroan","Tir",NA,"M","2012-10-11","2012-10-11","2012-10-11",10.51,"adult","NH","2012-10-11","2017-12-30","BirthGroup","Troia","Auckland",NA,NA,"seen again in NH 04/01/2018 being chased by NH mon"
"Tonga","Tong",NA,"F",NA,"2015-01-06","2015-01-06",NA,"adult","CR","2015-01-06","2017-02-14","BirthGroup",NA,NA,NA,"dead","Dead"
"Toronto","Tor",NA,"M",NA,"2011-12-16","2010-06-11",NA,"adult","BD","2014-06-16","2016-02-13","MigrationGroup1","Troia",NA,NA,NA,NA
"Toronto","Tor",NA,"M",NA,"2011-12-16","2010-06-11",NA,"adult","NH","2011-12-16","2014-06-11","BirthGroup","Troia",NA,NA,NA,NA
"Tortuga","Tort","Brokenfinger","F",NA,"2015-07-22","2012-11-01",NA,"adult","CR","2015-07-22","2020-07-18","BirthGroup",NA,NA,NA,"dead","born 2012, previously called broken finger when juv, collar found on the ground with a lot of fur. Presumed dead."
"Toulouse","Tou",NA,"M","2014-10-30","2014-10-30","2014-10-30",8.46,"adult","NH","2014-10-30","2016-04-14","BirthGroup","Troia","Ertjies",NA,NA,"Split group, recorded in logbook month after in NH but likely a mistake"
"Troia","Troi",NA,"F",NA,"2010-11-08","2010-11-08",NA,"adult","NH","2010-11-08","2016-04-13","BirthGroup",NA,NA,NA,NA,"UNK birth date + Split group"
"Troia","Troi",NA,"F",NA,"2010-11-08","2010-11-08",NA,"adult","Iceland","2016-04-13","2016-07-12","GroupSplit",NA,NA,NA,NA,"UNK birth date + Split group"
"Tugela","Tug",NA,"M",NA,"2012-07-03","2011-11-01",NA,"adult","KB","2012-07-03","2015-07-23","BirthGroup","Tanganika","Danube",NA,"migrated","Born Dec 2011; likely migrated to unk group"
"Tunis","Tun",NA,"M",NA,"2011-06-25","2007-11-26",NA,"adult","NH","2011-06-25","2011-11-26","BirthGroup","Troia",NA,NA,"dead","Presumed dead"
"Tweed","Twe","Fluffy","M",NA,"2012-04-20","2010-11-01",NA,"adult","AK","2020-04-02","2020-10-01","MigrationGroup2",NA,NA,NA,NA,"Probably born Dec 2010."
"Tweed","Twe","Fluffy","M",NA,"2012-04-20","2010-11-01",NA,"adult","NH","2014-05-24","2019-09-06","MigrationGroup1",NA,NA,NA,NA,"Probably born Dec 2010."
"Tweed","Twe","Fluffy","M",NA,"2012-04-20","2010-11-01",NA,"adult","KB","2012-04-20","2014-05-10","BirthGroup",NA,NA,NA,NA,"Probably born Dec 2010."
"Tyler","Tyl","Garry","M",NA,"2017-05-22","2013-05-22",NA,"adult","LT","2017-05-22","2018-02-07","MigrationGroup1",NA,NA,NA,NA,"first named garry then changed for tyler 12/08/17 - was the data changed or still as Gar in some forms?"
"Ububhibhi","Ubu",NA,"M","2011-11-21","2011-11-21","2011-11-21",11.41,"adult","CR","2020-06-16","2023-04-05","MigrationGroup2","Ulaka",NA,NA,"migrated","He was recorded in Cr on the 16/06/2020 (not sure about the exact immigration date into cr because cr was not followed regularly"
"Ububhibhi","Ubu",NA,"M","2011-11-21","2011-11-21","2011-11-21",11.41,"adult","BD","2016-05-28","2020-06-06","MigrationGroup1","Ulaka",NA,NA,"migrated","He was recorded in Cr on the 16/06/2020 (not sure about the exact immigration date into cr because cr was not followed regularly"
"Ububhibhi","Ubu",NA,"M","2011-11-21","2011-11-21","2011-11-21",11.41,"adult","AK","2011-11-21","2016-05-24","BirthGroup","Ulaka",NA,NA,"migrated","He was recorded in Cr on the 16/06/2020 (not sure about the exact immigration date into cr because cr was not followed regularly"
"Udine","Udi","Upland","M","2022-11-30","2022-11-30","2022-11-30",0.35,"baby","NH","2022-11-30","2023-04-05","BirthGroup","Uppsala",NA,"Yes",NA,NA
"Udupi","Udup",NA,"F","2021-01-19","2021-01-19","2021-01-19",2.22,"juvenile","NH","2021-01-19","2023-04-05","BirthGroup","Uppsala",NA,NA,NA,"born between 19:10 on the 18th and 05:00 on the 19th"
"Uji","Uji",NA,"M","2013-10-31","2013-10-31","2013-10-31",9.46,"adult","Jacaranda","2018-05-26","2018-05-26","MigrationGroup1","Uppsala","Milano",NA,NA,"Seen 26th of May 2018 unhabituated gr Jakaranda"
"Uji","Uji",NA,"M","2013-10-31","2013-10-31","2013-10-31",9.46,"adult","NH","2013-10-31","2018-05-18","BirthGroup","Uppsala","Milano",NA,NA,"Seen 26th of May 2018 unhabituated gr Jakaranda"
"Ulaanbaatar","Ula",NA,"M","2015-11-16","2015-11-16","2015-11-16",7.41,"adult","IFamily","2020-12-09","2021-01-15","MigrationGroup1","Uppsala",NA,NA,NA,NA
"Ulaanbaatar","Ula",NA,"M","2015-11-16","2015-11-16","2015-11-16",7.41,"adult","NH","2015-11-16","2020-11-30","BirthGroup","Uppsala",NA,NA,NA,NA
"Ulaka","Ulak",NA,"F",NA,"2010-12-18","2006-11-01",NA,"adult","AK","2010-12-18","2013-09-14","BirthGroup",NA,NA,NA,"dead","Probably born between 2006-2007, Presumed dead, no body found"
"Ulsan","Uls",NA,"M","2018-11-01","2018-11-01","2018-11-01",4.44,"sub-adult","NH","2018-11-01","Stillpresent","BirthGroup","Uppsala",NA,NA,NA,"Probably born earlier than first seen date"
"Ulundi","Ulu",NA,"M","2011-12-01","2011-12-01","2011-12-01",11.38,"adult","5males","2016-07-14","2016-07-14","MigrationGroup1","Uppsala",NA,NA,NA,"seen 14/07/2016 in gp of 5 sub males"
"Ulundi","Ulu",NA,"M","2011-12-01","2011-12-01","2011-12-01",11.38,"adult","NH","2011-12-01","2016-05-14","BirthGroup","Uppsala",NA,NA,NA,"seen 14/07/2016 in gp of 5 sub males"
"Umbrella","Umb",NA,"M",NA,"2016-10-19","2014-11-01",NA,"adult","BD","2019-05-27","Stillpresent","MigrationGroup1","Umnak",NA,NA,NA,"Born 2014, seen on last day CR followed 2018/07/20. Was mistakenly called Alc when seen in BD but mistake realised in Nov 2020 - changed in database 10/11/2020."
"Umnak","Umna",NA,"F",NA,"2015-02-11","2015-02-11",NA,"adult","CR","2015-02-11","2017-02-17","BirthGroup",NA,NA,NA,"dead","Dead"
"Umtata","Umt",NA,"M","2014-12-08","2014-12-08","2014-12-08",8.35,"adult","NH","2014-12-08","2020-01-04","BirthGroup","Uppsala","Govu",NA,NA,NA
"Umzali","Umz",NA,"M",NA,"2014-06-09","2010-06-09",NA,"adult","AK","2014-06-09","2015-09-12","MigrationGroup1",NA,NA,NA,NA,NA
"Unwabo","Unw",NA,"M","2012-10-22","2012-10-22","2012-10-22",10.48,"adult","BD","2017-05-04","2017-12-07","MigrationGroup1","Ulaka","Yster",NA,NA,NA
"Unwabo","Unw",NA,"M","2012-10-22","2012-10-22","2012-10-22",10.48,"adult","AK","2012-10-22","2017-05-03","BirthGroup","Ulaka","Yster",NA,NA,NA
"Uppsala","Upps",NA,"F",NA,"2010-11-08","2010-11-08",NA,"adult","NH","2010-11-08","2023-04-05","BirthGroup",NA,NA,NA,NA,NA
"Uraniumcity","Ura",NA,"M","2017-10-09",NA,"2017-10-09",5.51,"adult","NH","2017-10-09","2019-02-12","BirthGroup",NA,NA,NA,NA,NA
"Utica","Utic",NA,"M","2021-11-06","2021-11-06","2021-11-06",1.42,"juvenile","NH","2021-11-06","Stillpresent","BirthGroup","Uppsala",NA,"Yes",NA,NA
"Utrecht","Utr",NA,"M",NA,"2020-05-15","2016-05-15",NA,"adult","NH","2020-11-26","Stillpresent","MigrationGroup2",NA,NA,"Yes",NA,"Nickname was EarNotchGuy before he was named but the data should not be used because he might have been confused with Tambacounda for some time. He was only occasionally seen (less than once per week) from May 2020 until August 2020. He then completely disappeared in october 2020. We thought he was only around for mating season of that year. Very unhabituated and almost never seen. He then came back after one month and he has been seen again on the 26.11.2020 by Lukas (only observer who could recognise him at this point since jose had left). After that he has been consistantly around since December 2020 (Lukas had 2 weeks vacation between end of November-middle december) and became habituated since. It is unlcear whether he was consistenlty around before his return in November 2020."
"Utrecht","Utr",NA,"M",NA,"2020-05-15","2016-05-15",NA,"adult","NH","2020-06-02","2020-10-15","MigrationGroup1",NA,NA,"Yes",NA,"Nickname was EarNotchGuy before he was named but the data should not be used because he might have been confused with Tambacounda for some time. He was only occasionally seen (less than once per week) from May 2020 until August 2020. He then completely disappeared in october 2020. We thought he was only around for mating season of that year. Very unhabituated and almost never seen. He then came back after one month and he has been seen again on the 26.11.2020 by Lukas (only observer who could recognise him at this point since jose had left). After that he has been consistantly around since December 2020 (Lukas had 2 weeks vacation between end of November-middle december) and became habituated since. It is unlcear whether he was consistenlty around before his return in November 2020."
"Uvac","Uva",NA,"M",NA,"2012-08-01","2008-08-01",NA,"adult","Intaka","2015-02-19","2016-06-15","MigrationGroup2",NA,NA,NA,NA,"May have remained with Intaka longer, but group not followed"
"Uvac","Uva",NA,"M",NA,"2012-08-01","2008-08-01",NA,"adult","KB","2012-08-01","2015-02-13","MigrationGroup1",NA,NA,NA,NA,"May have remained with Intaka longer, but group not followed"
"Vakie","Vak",NA,"M","2011-11-17","2011-11-17","2011-11-17",11.42,"adult","BD","2011-11-17","2017-03-11","BirthGroup","Vroutjie",NA,NA,NA,NA
"Valerie","Vale","Squishy","F","2012-09-24","2012-09-24","2012-09-24",10.56,"adult","LT","2012-09-24","2015-05-21","BirthGroup","Victoria",NA,NA,NA,"Fate unknown"
"Vance","Van",NA,"M","2013-12-01","2014-09-20","2013-12-01",9.37,"adult","LT","2014-09-20","2015-11-05","BirthGroup","Victoria",NA,"No",NA,"Fate unknown, seen v sporadically in last months in LT (unclear if errors or not)"
"Vancouver","Van",NA,"M",NA,"2015-09-01","2011-09-01",NA,"adult","BD","2018-05-29","2019-11-29","MigrationGroup2",NA,NA,NA,NA,"Name conflicts with Vance from LT"
"Vancouver","Van",NA,"M",NA,"2015-09-01","2011-09-01",NA,"adult","CR","2015-09-01","2018-05-28","MigrationGroup1",NA,NA,NA,NA,"Name conflicts with Vance from LT"
"Vascorossi","Vas",NA,"M",NA,NA,NA,NA,NA,"RC","2011-09-29","2011-11-25","MigrationGroup1",NA,NA,NA,NA,NA
"Venezia","Vene",NA,"F",NA,"2011-02-19","2011-02-19",NA,"adult","NH","2011-02-19","2010-10-31","BirthGroup",NA,NA,NA,NA,NA
"Vesuvio","Ves",NA,"M",NA,NA,NA,NA,NA,NA,NA,"2022-12-08",NA,NA,NA,"NO",NA,NA
"Victoria","Vict",NA,"F",NA,"2011-12-16","2011-12-16",NA,"adult","LT","2011-12-16","2015-04-09","BirthGroup",NA,NA,NA,NA,"Last seen in splinter group in november 2015"
"Victoria","Vict",NA,"F",NA,"2011-12-16","2011-12-16",NA,"adult","FirstLTsplinter","2015-04-09","2015-11-01","GroupSplit",NA,NA,NA,NA,"Last seen in splinter group in november 2015"
"Vincent","Vin","Darkface","M",NA,"2011-10-01","2011-11-01",NA,"adult","BD","2017-02-13","2018-11-19","MigrationGroup1","Victoria","Voldemort",NA,NA,"Born in Oct 2011"
"Vincent","Vin","Darkface","M",NA,"2011-10-01","2011-11-01",NA,"adult","LT","2011-10-01","2016-12-22","BirthGroup","Victoria","Voldemort",NA,NA,"Born in Oct 2011"
"Vladivostok","Vla",NA,"M",NA,"2020-05-28","2016-05-28",NA,"adult","AK","2021-06-11","2023-02-04","MigrationGroup2",NA,NA,NA,NA,"Nickname was PointyEarsGuy before he was named"
"Vladivostok","Vla",NA,"M",NA,"2020-05-28","2016-05-28",NA,"adult","NH","2020-05-28","2021-06-11","MigrationGroup1",NA,NA,NA,NA,"Nickname was PointyEarsGuy before he was named"
"Voldemort","Vol",NA,"M",NA,"2012-02-03","2008-02-03",NA,"adult","AK","2014-06-09","2015-12-30","MigrationGroup2",NA,NA,NA,"migrated","Unclear if 1st seen is same as immigrated"
"Voldemort","Vol",NA,"M",NA,"2012-02-03","2008-02-03",NA,"adult","LT","2012-02-03","2014-06-03","MigrationGroup1",NA,NA,NA,"migrated","Unclear if 1st seen is same as immigrated"
"Vroutjie","Vrou",NA,"F",NA,"2011-04-26","2011-04-26",NA,"adult","BD","2011-04-26","2014-01-05","BirthGroup",NA,NA,NA,NA,"Formed IN with Wiet, Bemi"
"Vroutjie","Vrou",NA,"F",NA,"2011-04-26","2011-04-26",NA,"adult","Intaka","2014-01-05","2016-06-15","GroupSplit",NA,NA,NA,NA,"Formed IN with Wiet, Bemi"
"Vryheid","Vry","Newmale06.22","M",NA,"2022-06-10","2018-06-10",NA,"sub-adult","NH","2022-06-10","Stillpresent","MigrationGroup1",NA,NA,"Yes",NA,"Very habituated may be one of the known male, still to confirm"
"Vryheid","Vry","NewMale06.22","M",NA,"2022-06-10","2018-06-10",NA,"sub-adult","NH","2022-06-10","Stillpresent","MigrationGroup1",NA,NA,"Yes",NA,"Very habituated may be one of the known male, still to confirm"
"Vulkaan","Vul",NA,"M","2012-11-14","2012-11-14","2012-11-14",10.42,"adult","NH","2020-04-16","Stillpresent","MigrationGroup1","Vroutjie","Pik",NA,NA,"Recorded a few more times in BD months after official dept date, but maybe errors. Recorded in NH logbook in May 2020 as ""Oslo"" and before that as male with left ear almost off."
"Vulkaan","Vul",NA,"M","2012-11-14","2012-11-14","2012-11-14",10.42,"adult","BD","2012-11-14","2018-06-06","BirthGroup","Vroutjie","Pik",NA,NA,"Recorded a few more times in BD months after official dept date, but maybe errors. Recorded in NH logbook in May 2020 as ""Oslo"" and before that as male with left ear almost off."
"Warnemünde","War",NA,"M",NA,"2020-08-24","2016-08-24",NA,"adult","BD","2022-06-06","Stillpresent","MigrationGroup2",NA,NA,NA,NA,"Nickname was Greyface, Grey Face and Grey muzzle before he was named. May be written warnemuende in some data."
"Warnemünde","War",NA,"M",NA,"2020-08-24","2016-08-24",NA,"adult","NH","2020-09-23","2021-12-20","MigrationGroup1",NA,NA,NA,NA,"Nickname was Greyface, Grey Face and Grey muzzle before he was named. May be written warnemuende in some data."
"Washingtonbabylon","Was",NA,"M",NA,NA,NA,NA,NA,"NH","2019-03-18","2020-02-26","MigrationGroup1",NA,NA,NA,NA,NA
"Watnou","Watn",NA,"F",NA,"2011-12-09","2011-11-01",NA,"adult","BD","2011-12-09","2013-01-24","BirthGroup","Wietnie",NA,NA,"dead","Born 2011, Presumed dead"
"Wavyears","WavyEars",NA,"M",NA,NA,NA,NA,NA,"CR","2021-05-21","Stillpresent","BirthGroup",NA,NA,NA,NA,NA
"Wesley","Wes",NA,"M",NA,"2015-05-20","2011-05-20",NA,"adult","LT","2015-05-20","2018-02-20","MigrationGroup1",NA,NA,NA,NA,"Seen once more in LT on 2018/03/03"
"Whidbey","Whid",NA,"F",NA,"2016-10-01","2016-10-01",NA,"adult","CR","2016-10-01","2023-04-05","BirthGroup",NA,NA,"No",NA,"No data found but described in description file 2016"
"Whiskers","Whis",NA,"F",NA,"2015-01-06","2012-11-01",NA,"adult","SplitCR","2017-02-12","2017-04-10","MigrationGroup1",NA,NA,NA,NA,"Born 2012"
"Wierdo","Wier",NA,"F",NA,NA,NA,NA,NA,"RC",NA,"2023-04-05","BirthGroup",NA,NA,"No",NA,NA
"Wietnie","Wiet",NA,"F",NA,"2011-05-09","2011-05-09",NA,"adult","BD","2011-05-09","2014-01-05","BirthGroup",NA,NA,NA,NA,"Formed IN with Bemi, Vrou"
"Wietnie","Wiet",NA,"F",NA,"2011-05-09","2011-05-09",NA,"adult","Intaka","2014-01-05","2016-06-15","GroupSplit",NA,NA,NA,NA,"Formed IN with Bemi, Vrou"
"William","Wil",NA,"M",NA,"2011-01-19","2007-01-19",NA,"adult","LT","2011-01-19","2012-02-14","MigrationGroup1",NA,NA,NA,NA,"Seen once on 2012/05/17 in LT after official departure date"
"Wolfie","Wol",NA,"M",NA,"2010-12-01","2010-11-01",NA,"adult","NH","2018-05-29","2018-12-19","MigrationGroup2","Wietnie",NA,NA,NA,"Born in 2010"
"Wolfie","Wol",NA,"M",NA,"2010-12-01","2010-11-01",NA,"adult","AK","2015-07-20","2018-05-24","MigrationGroup1","Wietnie",NA,NA,NA,"Born in 2010"
"Wolfie","Wol",NA,"M",NA,"2010-12-01","2010-11-01",NA,"adult","BD","2010-12-01","2015-07-17","BirthGroup","Wietnie",NA,NA,NA,"Born in 2010"
"Wurm","Wur",NA,"M","2012-10-18","2012-10-18","2012-10-18",10.5,"adult","BD","2012-10-18","2018-05-31","BirthGroup","Wietnie","Rusk",NA,NA,"Recorded a few more times in BD months after official dept date, but maybe errors"
"Xai","Xai",NA,"M",NA,"2010-11-22","2007-11-01",NA,"adult","RC","2010-11-22","2011-11-01","BirthGroup",NA,NA,"No",NA,"Name conflicts with XaiXai NH"
"Xaixai","Xaix",NA,"F",NA,NA,NA,NA,NA,"NH","2010-12-03","2015-10-27","BirthGroup",NA,NA,NA,NA,NA
"Xaltepec","Xal",NA,"M","2017-11-18","2017-11-18","2017-11-18",5.4,"adult","NH","2017-11-18","2020-03-12","BirthGroup","Xalapa",NA,"NO",NA,"Never identified again after Rebekka snd Varun left"
"Xalapa","Xala",NA,"F","2013-11-20","2013-11-20","2013-11-20",9.4,"adult","NH","2013-11-20","2023-04-05","BirthGroup","XaiXai","Milano",NA,NA,NA
"Xarès","Xar",NA,"M","2021-11-08","2021-11-08","2021-11-08",1.41,"juvenile","NH","2021-11-08","Stillpresent","BirthGroup","Xalapa",NA,"Yes",NA,NA
"Xativa","Xati",NA,"F","2022-12-07","2022-12-07","2022-12-07",0.33,"baby","NH","2022-12-07","2023-04-05","BirthGroup","Xalapa",NA,"Yes",NA,NA
"Xenia","Xeni",NA,"F","2020-11-03","2020-11-03","2020-11-03",2.43,"juvenile","NH","2020-11-03","2023-04-05","BirthGroup","Xian",NA,"Yes",NA,NA
"Xeres","Xer",NA,"M","2011-11-29","2011-11-29","2011-11-29",11.39,"adult","NH","2011-11-29","2016-04-07","BirthGroup","XaiXai",NA,NA,NA,NA
"Xiashan","Xia",NA,"M","2016-11-14","2016-11-14","2016-11-14",6.41,"adult","BD","2022-08-09","Stillpresent","MigrationGroup2","Xian",NA,NA,NA,"He was last seen in BD on the 13/06/2022.on the 30/06/2022 he was darted and collared when they were baiting Crossing. He was also seen with an unhabituated troop after."
"Xiashan","Xia",NA,"M","2016-11-14","2016-11-14","2016-11-14",6.41,"adult","BD","2022-02-14","2022-06-13","MigrationGroup1","Xian",NA,NA,NA,"He was last seen in BD on the 13/06/2022.on the 30/06/2022 he was darted and collared when they were baiting Crossing. He was also seen with an unhabituated troop after."
"Xiashan","Xia",NA,"M","2016-11-14","2016-11-14","2016-11-14",6.41,"adult","NH","2016-11-14","2021-11-27","BirthGroup","Xian",NA,NA,NA,"He was last seen in BD on the 13/06/2022.on the 30/06/2022 he was darted and collared when they were baiting Crossing. He was also seen with an unhabituated troop after."
"Xian","Xian",NA,"F","2012-11-05","2012-11-05","2012-11-05",10.45,"adult","NH","2012-11-05","2023-04-05","BirthGroup","XaiXai",NA,NA,NA,NA
"Xihau","Xih",NA,"M","2021-10-21","2021-10-21","2021-10-21",1.46,"juvenile","NH","2021-10-21","2023-02-08","BirthGroup","Xian",NA,"Yes","dead","Probably dead"
"Xinji","Xin",NA,"M","2017-10-20","2017-10-20","2017-10-20",5.48,"adult","BD","2022-07-16","Stillpresent","MigrationGroup1","Xian",NA,NA,NA,NA
"Xinji","Xin",NA,"M","2017-10-20","2017-10-20","2017-10-20",5.48,"adult","NH","2017-10-20","2022-07-15","BirthGroup","Xian",NA,NA,NA,NA
"Xinpu","Xinp",NA,"F","2018-10-28","2018-10-28","2018-10-28",4.45,"adult","NH","2018-10-28","2023-04-05","BirthGroup","Xian",NA,NA,NA,NA
"Xinyi","Xiny",NA,"F","2014-11-14","2014-11-14","2014-11-14",8.42,"adult","NH","2014-11-14","2015-03-28","BirthGroup","XaiXai",NA,NA,NA,NA
"Xiushan","Xiu","Decoloured","M",NA,"2015-01-06","2011-01-06",NA,"adult","CR","2015-11-13","Stillpresent","MigrationGroup1",NA,NA,NA,NA,"seen on last day CR followed 2018/07/20 but still present in dec21- in logbook first as juvenile  ""decoloured"", then later changed to adult and Xiushan….?"
"Xopo","Xop",NA,"M","2020-11-23","2020-11-23","2020-11-23",2.37,"juvenile","NH","2020-11-23","Stillpresent","BirthGroup","Xalapa",NA,NA,NA,"Born during the night "
"Xoxocotla","Xox",NA,"M","2010-11-15","2010-11-15","2010-11-15",12.43,"adult","NH","2010-11-15","2014-02-24","BirthGroup","XaiXai",NA,NA,"dead","dead - unclear if body found"
"Yakima","Yaki",NA,"F","2022-11-17","2022-11-17","2022-11-17",0.39,"baby","KB","2022-11-17","2023-04-05","BirthGroup","Yamuna",NA,"Yes",NA,NA
"Yalu","Yalu",NA,"F",NA,"2013-02-09","2013-02-09",NA,"adult","KB","2013-02-09","2021-01-15","BirthGroup","Yenissei",NA,"No",NA,"collar signal points to a rock Pyton 18/01/2021"
"Yamp","Yam","Babyyuko2021","M","2021-11-16","2021-11-16","2021-11-16",1.39,"juvenile","KB","2021-11-16","Stillpresent","BirthGroup","Yamuna",NA,"Yes",NA,"for a while it was thought that yamu had a miscarrage and she was having Yuko baby until Yuko baby was born Yamu baby was called baby Yukon"
"Yamp","Yam","Yamp","M","2021-11-16","2021-11-16","2021-11-16",1.39,"juvenile","KB","2021-11-16","Stillpresent","BirthGroup","Yamuna",NA,"Yes",NA,"for a while it was thought that yamu had a miscarrage and she was having Yuko baby until Yuko baby was born Yamu baby was called baby Yukon"
"Yamuna","Yamu",NA,"F","2016-11-23","2016-11-23","2016-11-23",6.39,"adult","KB","2016-11-23","2023-04-05","BirthGroup","Yalu",NA,NA,NA,NA
"Yangtze","Yan",NA,"M","2014-01-27","2014-01-27","2014-01-27",9.22,"adult","AK","2020-03-04","2021-11-22","MigrationGroup2","Yenissei",NA,NA,NA,NA
"Yangtze","Yan",NA,"M","2014-01-27","2014-01-27","2014-01-27",9.22,"adult","NH","2018-05-14","2020-01-27","MigrationGroup1","Yenissei",NA,NA,NA,NA
"Yangtze","Yan",NA,"M","2014-01-27","2014-01-27","2014-01-27",9.22,"adult","KB","2014-01-27","2018-05-01","BirthGroup","Yenissei",NA,NA,NA,NA
"Yaounde","Yaou",NA,"F",NA,"2011-01-18","2011-01-18",NA,"adult","NH","2011-01-18","2015-02-20","BirthGroup",NA,NA,NA,"dead","UNK birth date + dead"
"Yara","Yara",NA,"F","2017-11-11","2017-11-11","2017-11-11",5.42,"adult","KB","2017-11-11","2023-04-05","BirthGroup","Yalu",NA,NA,NA,NA
"Yazoo","Yaz",NA,"M","2018-11-14","2018-11-14","2018-11-14",4.41,"sub-adult","KB","2018-11-14","Stillpresent","BirthGroup","Yalu",NA,NA,NA,NA
"Yell","Yel",NA,"M",NA,"2015-11-28","2011-11-28",NA,"adult","CR","2015-11-28","2017-01-03","MigrationGroup1",NA,NA,NA,"migrated","Disappeared, migrated from CR to unk group?"
