"NPACID","BatchID","BatchPosition","MSType","Name","Type","Std..Conc","Pred.RT","RT","Height","Area","IS.Height","IS.Area","Response","Primary.Flags","Conc_NonProcessed","Conc_Processed","X.Dev","X.Rec","Hormone","ProcessType","SN","NA_Replace","Peak_Editing","QuantificationCategory"
138,3,23,"Analyte","221230_Steroids_test_solvolyse_PVuilloud_sample_138","",NA,3.62,3.63,31062864,1272380,599716,23916,53.20125,"bb",183.38,183.37982,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
139,3,24,"Analyte","221230_Steroids_test_solvolyse_PVuilloud_sample_139","",NA,3.62,3.63,21759258,911544,591245,25003,36.45741,"bb",125.665,125.66535,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
140,3,25,"Analyte","221230_Steroids_test_solvolyse_PVuilloud_sample_140","",NA,3.62,3.63,8401067,345820,540704,20861,16.57741,"bb",57.141,57.1408,NA,NA,"Cortisone","Low",NA,NA,"None","Q"
141,4,12,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_141","",NA,5.16,5.1,23539,867,1368575,58276,0.015,"bb",0.06611,0.06611,NA,NA,"E2","Low",NA,NA,"None","Q"
146,4,13,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_146","",NA,5.16,5.21,100756,4526,911200,46604,0.097,"bb",0.42233,0.42233,NA,NA,"E2","Low",NA,NA,"None","Q"
151,4,14,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_151","",NA,5.16,5.21,11508,244,615564,29330,0.008,"bb",0.03761,0.03761,NA,NA,"E2","Low",NA,NA,"None","Q"
156,4,15,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_156","",NA,5.16,5.22,7390,234,678074,31919,0.007,"bb",0.03342,0.03342,NA,NA,"E2","Low",NA,NA,"None","Q"
161,4,16,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_161","",NA,5.16,5.1,44061,1223,675564,31538,0.039,"bb",0.16966,0.16966,NA,NA,"E2","Low",NA,NA,"None","Q"
166,4,17,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_166","",NA,5.16,5.21,17734,732,757406,33412,0.022,"bb",0.09654,0.09654,NA,NA,"E2","Low",NA,NA,"None","Q"
142,4,18,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_142","",NA,5.16,5.11,11686,502,1174949,55554,0.009,"bb",0.04081,0.04081,NA,NA,"E2","Low",NA,NA,"None","Q"
147,4,19,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_147","",NA,5.16,5.18,26263,1374,1226686,55022,0.025,"bb",0.10985,0.10985,NA,NA,"E2","Low",NA,NA,"None","Q"
152,4,20,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_152","",NA,5.16,5.21,6923,181,813641,35166,0.005,"bb",0.02389,0.02389,NA,NA,"E2","Low",NA,NA,"None","Q"
157,4,21,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_157","",NA,5.16,NA,NA,NA,799298,38760,NA,"",0,0,NA,NA,"E2","Low",NA,0,"None","ND"
162,4,22,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_162","",NA,5.16,5.11,43142,1648,969881,44411,0.037,"bb",0.16245,0.16245,NA,NA,"E2","Low",NA,NA,"None","Q"
167,4,23,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_167","",NA,5.16,5.11,78335,2643,922933,45208,0.058,"bb",0.25494,0.25494,NA,NA,"E2","Low",NA,NA,"None","Q"
143,4,24,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_143","",NA,5.16,5.15,1753,31,1276182,56887,0.001,"db",0.004,0.004,NA,NA,"E2","Low",NA,NA,"None","Q"
148,4,25,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_148","",NA,5.16,NA,NA,NA,977276,50430,NA,"",0,0,NA,NA,"E2","Low",NA,0,"None","ND"
153,4,26,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_153","",NA,5.16,5.18,5368,85,891005,37379,0.002,"bd",0.01147,0.01147,NA,NA,"E2","Low",NA,NA,"None","Q"
158,4,28,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_158","",NA,5.16,5.18,4690,161,890373,43468,0.004,"bb",0.0177,0.0177,NA,NA,"E2","Low",NA,NA,"None","Q"
163,4,29,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_163","",NA,5.16,5.18,6581,245,1034063,42684,0.006,"bd",0.02651,0.02651,NA,NA,"E2","Low",NA,NA,"None","Q"
168,4,30,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_168","",NA,5.16,5.17,3557,79,962464,45987,0.002,"bb",0.00909,0.00909,NA,NA,"E2","Low",NA,NA,"None","Q"
144,4,31,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_144","",NA,5.16,5.18,58087,2574,1257171,60068,0.043,"db",0.18728,0.18728,NA,NA,"E2","Low",NA,NA,"None","Q"
149,4,32,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_149","",NA,5.16,5.18,6596327,286714,1280569,60305,4.754,"bb",20.28774,20.28774,NA,NA,"E2","Low",NA,NA,"None","Q"
154,4,33,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_154","",NA,5.16,5.18,1112113,46043,796012,34428,1.337,"db",5.77071,5.77071,NA,NA,"E2","Low",NA,NA,"None","Q"
164,4,34,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_164","",NA,5.16,5.18,1084719,47411,832486,36609,1.295,"bb",5.58906,5.58906,NA,NA,"E2","Low",NA,NA,"None","Q"
169,4,35,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_169","",NA,5.16,5.18,1297744,61147,933254,43715,1.399,"bb",6.03431,6.03431,NA,NA,"E2","Low",NA,NA,"None","Q"
145,4,36,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_145","",NA,5.16,5.17,26091,667,1482019,64044,0.01,"dd",0.04675,0.04675,NA,NA,"E2","Low",NA,NA,"None","Q"
150,4,37,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_150","",NA,5.16,5.18,3982094,186408,838944,40773,4.572,"bb",19.52013,19.52013,NA,NA,"E2","Low",NA,NA,"None","Q"
155,4,38,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_155","",NA,5.16,5.18,895347,38789,684284,32573,1.191,"bb",5.14117,5.14117,NA,NA,"E2","Low",NA,NA,"None","Q"
160,4,39,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_160","",NA,5.16,5.19,684162,36290,939075,41752,0.869,"bb",3.75679,3.75679,NA,NA,"E2","Low",NA,NA,"None","Q"
165,4,40,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_165","",NA,5.16,5.18,938752,43357,805399,36252,1.196,"bb",5.16315,5.16315,NA,NA,"E2","Low",NA,NA,"None","Q"
170,4,41,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_170","",NA,5.16,5.18,1060460,44434,871388,39227,1.133,"bb",4.89119,4.89119,NA,NA,"E2","Low",NA,NA,"None","Q"
141,4,12,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_141","",NA,7.42,7.44,10591,688,2933757,151040,0.005,"db",0.02251,0.02251,NA,NA,"P4","Low",NA,NA,"None","Q"
146,4,13,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_146","",NA,7.42,7.46,13589,867,2558971,130365,0.007,"db",0.03141,0.03141,NA,NA,"P4","Low",NA,NA,"None","Q"
151,4,14,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_151","",NA,7.42,7.43,10603,691,1930387,97225,0.007,"db",0.03336,0.03336,NA,NA,"P4","Low",NA,NA,"None","Q"
156,4,15,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_156","",NA,7.42,7.45,10291,1008,1989242,100616,0.01,"bb",0.0457,0.0457,NA,NA,"P4","Low",NA,NA,"None","Q"
161,4,16,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_161","",NA,7.42,NA,NA,NA,926470,47397,NA,"",0,0,NA,NA,"P4","Low",NA,0,"None","ND"
166,4,17,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_166","",NA,7.42,NA,NA,NA,989417,50859,NA,"",0,0,NA,NA,"P4","Low",NA,0,"None","ND"
142,4,18,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_142","",NA,7.42,7.46,4161,345,1911533,97771,0.004,"bb",0.01813,0.01813,NA,NA,"P4","Low",NA,NA,"None","Q"
147,4,19,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_147","",NA,7.42,7.46,7229,466,2724367,142481,0.003,"db",0.01705,0.01705,NA,NA,"P4","Low",NA,NA,"None","Q"
152,4,20,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_152","",NA,7.42,7.42,7922,694,1899224,97452,0.007,"bd",0.0334,0.0334,NA,NA,"P4","Low",NA,NA,"None","Q"
157,4,21,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_157","",NA,7.42,7.44,6585,435,2037854,105680,0.004,"db",0.02064,0.02064,NA,NA,"P4","Low",NA,NA,"None","Q"
162,4,22,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_162","",NA,7.42,7.44,4578,294,984002,50270,0.006,"bb",0.02803,0.02803,NA,NA,"P4","Low",NA,NA,"None","Q"
167,4,23,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_167","",NA,7.42,NA,NA,NA,1031990,52890,NA,"",0,0,NA,NA,"P4","Low",NA,0,"None","ND"
143,4,24,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_143","",NA,7.42,7.44,5580,377,2208824,113010,0.003,"bb",0.01733,0.01733,NA,NA,"P4","Low",NA,NA,"None","Q"
148,4,25,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_148","",NA,7.42,7.44,5067,330,2545868,130301,0.003,"db",0.01392,0.01392,NA,NA,"P4","Low",NA,NA,"None","Q"
153,4,26,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_153","",NA,7.42,7.42,7192,776,1888594,97870,0.008,"bb",0.03682,0.03682,NA,NA,"P4","Low",NA,NA,"None","Q"
158,4,28,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_158","",NA,7.42,7.43,7790,794,1919712,101506,0.008,"bb",0.03639,0.03639,NA,NA,"P4","Low",NA,NA,"None","Q"
163,4,29,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_163","",NA,7.42,NA,NA,NA,1757730,91623,NA,"",0,0,NA,NA,"P4","Low",NA,0,"None","ND"
168,4,30,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_168","",NA,7.42,7.42,5366,165,934255,48310,0.003,"dd",0.01766,0.01766,NA,NA,"P4","Low",NA,NA,"None","Q"
144,4,31,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_144","",NA,7.42,7.43,191750,9922,2750700,141846,0.07,"bb",0.30053,0.30053,NA,NA,"P4","Low",NA,NA,"None","Q"
149,4,32,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_149","",NA,7.42,7.44,191203,10574,2544115,131955,0.08,"bb",0.34386,0.34386,NA,NA,"P4","Low",NA,NA,"None","Q"
154,4,33,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_154","",NA,7.42,7.44,133517,7261,1545183,80674,0.09,"bb",0.38585,0.38585,NA,NA,"P4","Low",NA,NA,"None","Q"
164,4,34,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_164","",NA,7.42,7.43,114799,6146,747121,38556,0.159,"bb",0.68115,0.68115,NA,NA,"P4","Low",NA,NA,"None","Q"
169,4,35,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_169","",NA,7.42,7.43,113836,6159,957740,49578,0.124,"bb",0.53146,0.53146,NA,NA,"P4","Low",NA,NA,"None","Q"
145,4,36,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_145","",NA,7.42,7.44,105332,5607,2263502,116952,0.048,"bb",0.20694,0.20694,NA,NA,"P4","Low",NA,NA,"None","Q"
150,4,37,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_150","",NA,7.42,7.43,131356,6946,2769999,143201,0.049,"db",0.20935,0.20935,NA,NA,"P4","Low",NA,NA,"None","Q"
155,4,38,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_155","",NA,7.42,7.44,84570,4912,1565070,80198,0.061,"bb",0.26353,0.26353,NA,NA,"P4","Low",NA,NA,"None","Q"
160,4,39,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_160","",NA,7.42,7.43,107909,6345,1991712,101650,0.062,"bb",0.26853,0.26853,NA,NA,"P4","Low",NA,NA,"None","Q"
165,4,40,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_165","",NA,7.42,7.43,71175,4441,842693,43222,0.103,"bb",0.44002,0.44002,NA,NA,"P4","Low",NA,NA,"None","Q"
170,4,41,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_170","",NA,7.42,7.43,86882,4928,976448,50519,0.098,"bb",0.41794,0.41794,NA,NA,"P4","Low",NA,NA,"None","Q"
141,4,12,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_141","",NA,5.3,5.32,73244,3149,2210094,100320,0.031,"bb",0.06274,0.06274,NA,NA,"T","Low",NA,NA,"None","Q"
146,4,13,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_146","",NA,5.3,5.32,22500480,1036536,1406496,64420,16.09,"bb",30.47832,30.47832,NA,NA,"T","Low",NA,NA,"None","Q"
151,4,14,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_151","",NA,5.3,5.32,1347727,63556,878027,41419,1.534,"bb",2.84406,2.84406,NA,NA,"T","Low",NA,NA,"None","Q"
156,4,15,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_156","",NA,5.3,5.32,1377950,64577,917504,42735,1.511,"bb",2.80069,2.80069,NA,NA,"T","Low",NA,NA,"None","Q"
161,4,16,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_161","",NA,5.3,5.32,2713405,122415,812165,38091,3.214,"db",5.96676,5.96676,NA,NA,"T","Low",NA,NA,"None","Q"
166,4,17,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_166","",NA,5.3,5.32,2612395,119251,825574,39527,3.017,"db",5.60004,5.60004,NA,NA,"T","Low",NA,NA,"None","Q"
142,4,18,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_142","",NA,5.3,5.32,43912,2182,1930801,87395,0.025,"bb",0.05089,0.05089,NA,NA,"T","Low",NA,NA,"None","Q"
147,4,19,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_147","",NA,5.3,5.32,24920086,1154225,1996890,90691,12.727,"bb",23.97572,23.97572,NA,NA,"T","Low",NA,NA,"None","Q"
152,4,20,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_152","",NA,5.3,5.32,366356,17698,1496825,68933,0.257,"bb",0.47891,0.47891,NA,NA,"T","Low",NA,NA,"None","Q"
157,4,21,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_157","",NA,5.3,5.32,441406,20392,1586237,73140,0.279,"bb",0.51969,0.51969,NA,NA,"T","Low",NA,NA,"None","Q"
162,4,22,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_162","",NA,5.3,5.32,770986,37082,1457210,66876,0.554,"bb",1.02922,1.02922,NA,NA,"T","Low",NA,NA,"None","Q"
167,4,23,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_167","",NA,5.3,5.31,759479,37567,1446440,67165,0.559,"bb",1.03818,1.03818,NA,NA,"T","Low",NA,NA,"None","Q"
143,4,24,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_143","",NA,5.3,5.32,24831,1126,1992901,91313,0.012,"bb",0.02757,0.02757,NA,NA,"T","Low",NA,NA,"None","Q"
148,4,25,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_148","",NA,5.3,5.32,11165013,503604,1976938,89559,5.623,"bb",10.47604,10.47604,NA,NA,"T","Low",NA,NA,"None","Q"
153,4,26,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_153","",NA,5.3,5.31,409431,20432,1617986,74369,0.275,"bb",0.51216,0.51216,NA,NA,"T","Low",NA,NA,"None","Q"
158,4,28,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_158","",NA,5.3,5.31,468799,23013,1635718,77176,0.298,"bb",0.55549,0.55549,NA,NA,"T","Low",NA,NA,"None","Q"
163,4,29,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_163","",NA,5.3,5.32,798298,38207,1779537,80669,0.474,"bb",0.87973,0.87973,NA,NA,"T","Low",NA,NA,"None","Q"
168,4,30,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_168","",NA,5.3,5.32,645091,33780,1502468,67863,0.498,"bb",0.92435,0.92435,NA,NA,"T","Low",NA,NA,"None","Q"
144,4,31,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_144","",NA,5.3,5.31,45539,2399,2300306,105196,0.023,"bb",0.0469,0.0469,NA,NA,"T","Low",NA,NA,"None","Q"
149,4,32,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_149","",NA,5.3,5.32,1943253,87878,2000806,90155,0.975,"bb",1.80684,1.80684,NA,NA,"T","Low",NA,NA,"None","Q"
154,4,33,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_154","",NA,5.3,5.32,783009,35152,1279717,57638,0.61,"bb",1.13165,1.13165,NA,NA,"T","Low",NA,NA,"None","Q"
164,4,34,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_164","",NA,5.3,5.32,1515813,72753,1130675,50964,1.428,"bb",2.64579,2.64579,NA,NA,"T","Low",NA,NA,"None","Q"
169,4,35,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_169","",NA,5.3,5.32,1855848,84125,1291335,61062,1.378,"bb",2.55336,2.55336,NA,NA,"T","Low",NA,NA,"None","Q"
145,4,36,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_145","",NA,5.3,5.32,26863,1277,2139431,96809,0.013,"bb",0.02914,0.02914,NA,NA,"T","Low",NA,NA,"None","Q"
150,4,37,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_150","",NA,5.3,5.32,1545792,72660,1699737,78516,0.925,"bb",1.7155,1.7155,NA,NA,"T","Low",NA,NA,"None","Q"
155,4,38,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_155","",NA,5.3,5.32,649327,29425,1151228,52908,0.556,"bb",1.03231,1.03231,NA,NA,"T","Low",NA,NA,"None","Q"
160,4,39,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_160","",NA,5.3,5.32,795064,36725,1339074,60229,0.61,"bb",1.13142,1.13142,NA,NA,"T","Low",NA,NA,"None","Q"
165,4,40,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_165","",NA,5.3,5.32,1317126,61432,1101844,49429,1.243,"bb",2.30343,2.30343,NA,NA,"T","Low",NA,NA,"None","Q"
170,4,41,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_170","",NA,5.3,5.32,1423714,63781,1170881,52725,1.21,"bb",2.242,2.242,NA,NA,"T","Low",NA,NA,"None","Q"
141,4,12,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_141","",NA,5.78,5.79,387615,19247,5102877,247910,0.078,"bb",0.63854,0.63854,NA,NA,"A4","Low",NA,NA,"None","Q"
146,4,13,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_146","",NA,5.78,5.8,307684,11878,3685999,177757,0.067,"bd",0.54965,0.54965,NA,NA,"A4","Low",NA,NA,"None","Q"
151,4,14,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_151","",NA,5.78,5.79,792816,36907,3761686,177713,0.208,"bb",1.70809,1.70809,NA,NA,"A4","Low",NA,NA,"None","Q"
156,4,15,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_156","",NA,5.78,5.79,745190,35369,3837691,181888,0.194,"db",1.59926,1.59926,NA,NA,"A4","Low",NA,NA,"None","Q"
161,4,16,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_161","",NA,5.78,5.79,555712,26691,2627232,120171,0.222,"bb",1.82686,1.82686,NA,NA,"A4","Low",NA,NA,"None","Q"
166,4,17,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_166","",NA,5.78,5.79,534778,25894,2900028,134931,0.192,"bb",1.5783,1.5783,NA,NA,"A4","Low",NA,NA,"None","Q"
142,4,18,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_142","",NA,5.78,5.79,109115,4843,3722768,177876,0.027,"bb",0.22434,0.22434,NA,NA,"A4","Low",NA,NA,"None","Q"
147,4,19,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_147","",NA,5.78,5.8,104710,7185,4597283,216935,0.033,"bb",0.27273,0.27273,NA,NA,"A4","Low",NA,NA,"None","Q"
152,4,20,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_152","",NA,5.78,5.79,197542,9305,3761038,179652,0.052,"bb",0.42615,0.42615,NA,NA,"A4","Low",NA,NA,"None","Q"
157,4,21,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_157","",NA,5.78,5.8,330714,15782,4397465,212938,0.074,"bb",0.60957,0.60957,NA,NA,"A4","Low",NA,NA,"None","Q"
162,4,22,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_162","",NA,5.78,5.8,212899,9689,3232789,154693,0.063,"db",0.51522,0.51522,NA,NA,"A4","Low",NA,NA,"None","Q"
167,4,23,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_167","",NA,5.78,5.79,199514,9287,3035055,154058,0.06,"bb",0.49588,0.49588,NA,NA,"A4","Low",NA,NA,"None","Q"
143,4,24,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_143","",NA,5.78,5.79,89930,4483,4226863,199508,0.022,"bb",0.18527,0.18527,NA,NA,"A4","Low",NA,NA,"None","Q"
148,4,25,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_148","",NA,5.78,5.84,309545,16869,4441253,220452,0.077,"bb",0.62936,0.62936,NA,NA,"A4","Low",NA,NA,"None","Q"
153,4,26,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_153","",NA,5.78,5.8,250260,12328,4739812,222049,0.056,"db",0.45675,0.45675,NA,NA,"A4","Low",NA,NA,"None","Q"
158,4,28,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_158","",NA,5.78,5.79,151492,7386,4123638,198232,0.037,"db",0.30675,0.30675,NA,NA,"A4","Low",NA,NA,"None","Q"
163,4,29,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_163","",NA,5.78,5.79,216196,10474,3522073,167676,0.062,"db",0.51387,0.51387,NA,NA,"A4","Low",NA,NA,"None","Q"
168,4,30,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_168","",NA,5.78,5.79,134026,6813,3171101,149037,0.046,"bb",0.37619,0.37619,NA,NA,"A4","Low",NA,NA,"None","Q"
144,4,31,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_144","",NA,5.78,5.79,566342,25575,5512310,262703,0.097,"bb",0.8006,0.8006,NA,NA,"A4","Low",NA,NA,"None","Q"
149,4,32,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_149","",NA,5.78,5.79,569547,28083,4940295,234909,0.12,"bb",0.98307,0.98307,NA,NA,"A4","Low",NA,NA,"None","Q"
154,4,33,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_154","",NA,5.78,5.8,668974,33053,3270026,157250,0.21,"bb",1.72879,1.72879,NA,NA,"A4","Low",NA,NA,"None","Q"
164,4,34,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_164","",NA,5.78,5.79,690434,33334,2365316,116836,0.285,"bb",2.34733,2.34733,NA,NA,"A4","Low",NA,NA,"None","Q"
169,4,35,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_169","",NA,5.78,5.79,872994,41271,3145469,148370,0.278,"bb",2.28852,2.28852,NA,NA,"A4","Low",NA,NA,"None","Q"
145,4,36,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_145","",NA,5.78,5.79,172245,8729,4683822,227446,0.038,"bb",0.31595,0.31595,NA,NA,"A4","Low",NA,NA,"None","Q"
150,4,37,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_150","",NA,5.78,5.79,259255,13821,4547923,215597,0.064,"bb",0.52732,0.52732,NA,NA,"A4","Low",NA,NA,"None","Q"
155,4,38,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_155","",NA,5.78,5.79,634939,30749,3206879,152581,0.202,"bb",1.65747,1.65747,NA,NA,"A4","Low",NA,NA,"None","Q"
160,4,39,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_160","",NA,5.78,5.79,956073,43981,4132679,194488,0.226,"bb",1.86006,1.86006,NA,NA,"A4","Low",NA,NA,"None","Q"
165,4,40,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_165","",NA,5.78,5.79,702078,33290,2707478,127857,0.26,"bb",2.14191,2.14191,NA,NA,"A4","Low",NA,NA,"None","Q"
170,4,41,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_170","",NA,5.78,5.79,907460,43642,3144008,146548,0.298,"bb",2.45025,2.45025,NA,NA,"A4","Low",NA,NA,"None","Q"
141,4,12,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_141","",NA,5.77,5.79,710507,38215,548469,24976,1.53,"bb",30.92979,30.92979,NA,NA,"DHEA","Low",NA,NA,"None","Q"
156,4,15,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_156","",NA,5.77,5.79,1874224,87156,347641,17786,4.9,"bb",95.17173,95.17173,NA,NA,"DHEA","Low",NA,NA,"None","Q"
142,4,18,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_142","",NA,5.77,5.78,7399,289,423046,19653,0.015,"bb",0.09653,0.09653,NA,NA,"DHEA","Low",NA,NA,"None","Q"
147,4,19,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_147","",NA,5.77,5.79,841466,41175,460443,22078,1.865,"bb",37.56742,37.56742,NA,NA,"DHEA","Low",NA,NA,"None","Q"
152,4,20,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_152","",NA,5.77,5.79,432688,20026,341064,16583,1.208,"bb",24.48042,24.48042,NA,NA,"DHEA","Low",NA,NA,"None","Q"
157,4,21,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_157","",NA,5.77,5.79,416247,20059,406789,18603,1.078,"bb",21.87701,21.87701,NA,NA,"DHEA","Low",NA,NA,"None","Q"
162,4,22,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_162","",NA,5.77,5.79,748824,35187,423038,19119,1.84,"bb",37.08392,37.08392,NA,NA,"DHEA","Low",NA,NA,"None","Q"
167,4,23,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_167","",NA,5.77,5.79,749249,36099,376211,18616,1.939,"bb",39.02993,39.02993,NA,NA,"DHEA","Low",NA,NA,"None","Q"
